timestamp,Cushion,Cycle_time,Cyl_tmp_z1,Cyl_tmp_z2,Cyl_tmp_z3,Cyl_tmp_z4,Cyl_tmp_z5,Cyl_tmp_z6,Cyl_tmp_z7,Cyl_tmp_z8,Dosage_time,Ejector_fix_deviation_torque,Extruder_start_position,Extruder_torque,Injection_pressure,Injection_time,Machine_status,Peak_pressure_position,Peak_pressure_time,Scrap_counter,Shot_counter,Shot_size,Switch_position,Switch_pressure,is_scrap,machine_id
2026-01-11 20:51:41+00:00,4.74,8.85,518.0,0.0,518.0,509.0,499.9,0.0,0.0,140.0,1.83,13.3,4.71,28.97,1146.0,0.426,,6.77,0.429,1259.0,506727.0,35.1,7.0,1140.0,0.0,M356
2026-01-11 20:51:55+00:00,5.63,10.44,545.0,0.0,535.7,536.2,527.5,0.0,0.0,174.6,2.38,3.4,5.58,15.26,1009.0,0.551,,7.81,0.554,80.0,13910.0,50.4,8.0,1008.0,0.0,M471
2026-01-11 20:52:00+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:52:05+00:00,5.47,10.44,545.0,0.0,535.8,536.1,527.2,0.0,0.0,174.6,2.4,-3.6,5.61,15.36,1007.0,0.551,,7.89,0.553,80.0,13911.0,50.4,8.0,1004.0,0.0,M471
2026-01-11 20:52:10+00:00,5.14,13.15,500.2,0.0,500.1,491.0,482.1,0.0,0.0,156.3,4.09,-5.9,5.23,13.35,1250.0,0.572,,7.82,0.574,0.0,1634.0,57.5,8.0,1248.0,0.0,M612
2026-01-11 20:52:10+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:52:10+00:00,5.83,10.37,500.0,0.0,491.0,482.6,470.2,0.0,0.0,140.1,1.48,-5.0,5.85,28.08,873.0,0.332,,8.76,0.335,1620.0,400576.0,33.8,9.0,869.0,0.0,M607
2026-01-11 20:52:11+00:00,4.71,8.86,518.0,0.0,518.0,509.0,499.8,0.0,0.0,140.0,1.82,13.2,4.76,28.79,1145.0,0.426,,6.77,0.429,1259.0,506730.0,35.1,7.0,1138.0,0.0,M356
2026-01-11 20:52:15+00:00,5.45,10.45,544.9,0.0,535.8,535.9,526.9,0.0,0.0,174.6,2.41,2.7,5.46,15.07,1007.0,0.551,,7.83,0.554,80.0,13912.0,50.4,8.0,1004.0,0.0,M471
2026-01-11 20:52:20+00:00,5.83,10.37,500.0,0.0,491.0,482.5,469.8,0.0,0.0,140.1,1.49,-4.7,5.8,28.42,876.0,0.332,,8.78,0.335,1620.0,400577.0,33.8,9.0,872.0,0.0,M607
2026-01-11 20:52:20+00:00,5.02,13.16,499.9,0.0,500.0,490.7,481.8,0.0,0.0,156.1,4.19,-5.7,5.13,13.4,1250.0,0.572,,7.82,0.574,0.0,1635.0,57.5,8.0,1246.0,0.0,M612
2026-01-11 20:52:30+00:00,5.11,13.15,500.0,0.0,500.0,490.8,481.7,0.0,0.0,156.1,4.09,-6.3,5.01,13.5,1250.0,0.572,,7.8,0.574,0.0,1636.0,57.5,8.0,1245.0,0.0,M612
2026-01-11 20:52:30+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:52:31+00:00,4.81,8.84,518.0,0.0,518.0,509.0,499.8,0.0,0.0,140.0,1.82,13.3,4.73,28.75,1150.0,0.426,,6.79,0.429,1259.0,506732.0,35.1,7.0,1143.0,0.0,M356
2026-01-11 20:52:35+00:00,5.64,10.44,544.8,0.0,535.8,536.0,526.2,0.0,0.0,174.6,2.41,2.7,5.48,15.75,1019.0,0.551,,7.77,0.554,80.0,13914.0,50.4,8.0,1016.0,0.0,M471
2026-01-11 20:52:40+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:52:40+00:00,5.85,10.38,499.9,0.0,491.0,482.0,469.3,0.0,0.0,139.8,1.48,-4.9,5.85,28.27,872.0,0.332,,8.74,0.335,1620.0,400579.0,33.8,9.0,869.0,0.0,M607
2026-01-11 20:52:41+00:00,4.74,8.84,518.0,0.0,517.9,509.0,499.8,0.0,0.0,140.0,1.85,13.3,4.7,28.88,1149.0,0.425,,6.79,0.429,1259.0,506734.0,35.1,7.0,1142.0,0.0,M356
2026-01-11 20:52:50+00:00,5.81,10.37,500.0,0.0,491.0,481.8,469.3,0.0,0.0,139.7,1.48,-4.9,5.82,28.17,872.0,0.332,,8.72,0.335,1620.0,400580.0,33.8,9.0,869.0,0.0,M607
2026-01-11 20:52:51+00:00,4.77,8.85,517.9,0.0,517.9,508.9,499.8,0.0,0.0,140.0,1.85,13.0,4.66,28.75,1150.0,0.426,,6.79,0.429,1259.0,506735.0,35.1,7.0,1143.0,0.0,M356
2026-01-11 20:52:55+00:00,5.46,10.44,544.8,0.0,535.9,535.9,525.7,0.0,0.0,174.5,2.39,2.5,5.56,15.61,1007.0,0.551,,7.87,0.553,80.0,13916.0,50.4,8.0,1004.0,0.0,M471
2026-01-11 20:53:00+00:00,5.01,13.15,500.1,0.0,500.0,491.0,481.9,0.0,0.0,156.3,4.17,-7.1,5.04,13.15,1248.0,0.572,,7.8,0.574,0.0,1638.0,57.5,8.0,1245.0,0.0,M612
2026-01-11 20:53:10+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:53:20+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:53:25+00:00,5.57,10.44,544.9,0.0,536.1,535.8,525.0,0.0,0.0,174.6,2.47,-2.7,5.5,15.31,1004.0,0.551,,7.87,0.553,80.0,13919.0,50.4,8.0,1001.0,0.0,M471
2026-01-11 20:53:30+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:53:30+00:00,5.22,13.15,500.0,0.0,500.0,491.3,482.2,0.0,0.0,156.2,4.11,-6.9,5.08,13.5,1250.0,0.572,,7.76,0.575,0.0,1640.0,57.5,8.0,1247.0,0.0,M612
2026-01-11 20:53:30+00:00,5.82,10.36,500.0,0.0,490.9,482.2,470.3,0.0,0.0,139.8,1.49,-5.0,5.87,28.22,873.0,0.332,,8.74,0.335,1620.0,400584.0,33.8,9.0,869.0,0.0,M607
2026-01-11 20:53:31+00:00,4.64,8.86,518.0,0.0,518.0,509.0,500.0,0.0,0.0,140.0,1.86,13.2,4.62,29.23,1149.0,0.426,,6.79,0.429,1259.0,506739.0,35.1,7.0,1141.0,0.0,M356
2026-01-11 20:53:40+00:00,5.06,13.15,500.1,0.0,500.0,491.0,482.2,0.0,0.0,156.1,4.13,-6.5,5.21,13.4,1244.0,0.572,,7.76,0.575,0.0,1641.0,57.5,8.0,1240.0,0.0,M612
2026-01-11 20:53:40+00:00,5.84,10.36,500.1,0.0,490.9,482.4,470.9,0.0,0.0,139.9,1.51,-4.9,5.79,27.88,874.0,0.332,,8.72,0.335,1620.0,400585.0,33.8,9.0,870.0,0.0,M607
2026-01-11 20:53:41+00:00,4.84,8.86,518.0,0.0,518.0,509.0,500.0,0.0,0.0,140.0,1.86,13.2,4.57,29.27,1155.0,0.425,,6.77,0.429,1259.0,506740.0,35.1,7.0,1148.0,0.0,M356
2026-01-11 20:53:45+00:00,5.46,10.44,544.9,0.0,536.1,535.7,524.8,0.0,0.0,174.5,2.38,2.3,5.56,15.41,1008.0,0.551,,7.85,0.553,80.0,13920.0,50.4,8.0,1005.0,0.0,M471
2026-01-11 20:53:50+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:53:50+00:00,5.8,10.36,500.2,0.0,491.0,482.5,471.5,0.0,0.0,140.1,1.5,-5.0,5.82,28.37,874.0,0.332,,8.7,0.336,1620.0,400586.0,33.8,9.0,870.0,0.0,M607
2026-01-11 20:53:51+00:00,4.62,8.86,518.0,0.0,518.0,509.1,500.1,0.0,0.0,140.0,1.88,13.1,4.6,29.1,1150.0,0.425,,6.79,0.429,1259.0,506742.0,35.1,7.0,1142.0,0.0,M356
2026-01-11 20:53:55+00:00,5.5,10.44,545.1,0.0,536.0,535.6,524.7,0.0,0.0,174.5,2.43,2.1,5.45,15.56,1002.0,0.551,,7.89,0.553,80.0,13921.0,50.4,8.0,1000.0,0.0,M471
2026-01-11 20:54:00+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:54:00+00:00,5.04,13.16,500.1,0.0,500.0,491.0,482.3,0.0,0.0,156.1,4.1,-6.3,5.16,13.74,1247.0,0.572,,7.8,0.574,0.0,1643.0,57.5,8.0,1244.0,0.0,M612
2026-01-11 20:54:05+00:00,5.54,10.43,545.1,0.0,536.0,535.7,524.8,0.0,0.0,174.5,2.4,2.9,5.49,15.56,1012.0,0.551,,7.85,0.553,80.0,13922.0,50.4,8.0,1009.0,0.0,M471
2026-01-11 20:54:10+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:54:10+00:00,5.06,13.15,500.2,0.0,500.0,491.2,482.3,0.0,0.0,156.1,4.19,-6.7,5.03,13.35,1248.0,0.572,,7.82,0.574,0.0,1644.0,57.5,8.0,1244.0,0.0,M612
2026-01-11 20:54:10+00:00,5.87,10.36,499.7,0.0,491.0,482.3,472.8,0.0,0.0,140.1,1.51,-5.0,5.79,27.88,874.0,0.332,,8.72,0.335,1620.0,400588.0,33.8,9.0,869.0,0.0,M607
2026-01-11 20:54:20+00:00,5.73,10.36,499.8,0.0,491.0,482.0,473.5,0.0,0.0,140.0,1.52,-4.8,5.84,27.78,871.0,0.332,,8.68,0.336,1620.0,400589.0,33.8,9.0,868.0,0.0,M607
2026-01-11 20:54:21+00:00,4.83,8.85,518.0,0.0,518.0,509.0,500.0,0.0,0.0,140.0,1.82,13.2,4.75,28.97,1158.0,0.425,,6.79,0.429,1259.0,506745.0,35.1,7.0,1150.0,0.0,M356
2026-01-11 20:54:30+00:00,5.11,13.16,500.1,0.0,500.0,491.2,482.2,0.0,0.0,156.2,4.11,-6.5,5.05,13.59,1262.0,0.572,,7.82,0.574,0.0,1645.0,57.5,8.0,1257.0,0.0,M612
2026-01-11 20:54:31+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:54:31+00:00,4.82,8.85,518.0,0.0,518.0,508.9,500.0,0.0,0.0,140.0,1.83,13.3,4.75,29.23,1161.0,0.426,,6.79,0.429,1259.0,506746.0,35.1,7.0,1153.0,0.0,M356
2026-01-11 20:54:35+00:00,5.52,10.44,544.8,0.0,535.8,535.9,524.9,0.0,0.0,174.5,2.41,2.7,5.53,15.31,1010.0,0.551,,7.79,0.554,80.0,13925.0,50.4,8.0,1005.0,0.0,M471
2026-01-11 20:54:40+00:00,5.15,13.15,500.0,0.0,500.0,491.1,482.1,0.0,0.0,156.3,4.11,-6.5,5.1,13.84,1259.0,0.572,,7.8,0.574,0.0,1646.0,57.5,8.0,1254.0,0.0,M612
2026-01-11 20:54:45+00:00,5.52,10.44,544.9,0.0,535.8,535.9,525.2,0.0,0.0,174.6,2.4,2.9,5.51,15.46,999.0,0.551,,7.83,0.554,80.0,13926.0,50.4,8.0,996.0,0.0,M471
2026-01-11 20:54:50+00:00,5.82,10.36,500.3,0.0,491.0,481.5,474.7,0.0,0.0,139.8,1.52,-5.0,5.75,27.88,874.0,0.332,,8.72,0.335,1620.0,400591.0,33.8,9.0,870.0,0.0,M607
2026-01-11 20:54:55+00:00,5.53,10.45,545.0,0.0,535.8,535.9,525.4,0.0,0.0,174.6,2.37,-2.7,5.51,15.36,1003.0,0.551,,7.83,0.554,80.0,13927.0,50.4,8.0,1001.0,0.0,M471
2026-01-11 20:55:00+00:00,5.19,13.15,499.9,0.0,500.0,491.0,482.0,0.0,0.0,156.4,4.13,-6.3,5.14,13.79,1259.0,0.572,,7.8,0.574,0.0,1647.0,57.5,8.0,1256.0,0.0,M612
2026-01-11 20:55:01+00:00,4.65,8.85,518.0,0.0,518.0,509.0,500.1,0.0,0.0,140.0,1.84,13.0,4.71,29.1,1155.0,0.426,,6.79,0.429,1259.0,506749.0,35.1,7.0,1148.0,0.0,M356
2026-01-11 20:55:01+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:55:10+00:00,4.98,13.15,499.9,0.0,500.0,490.9,482.0,0.0,0.0,156.4,4.19,-6.5,5.19,13.54,1254.0,0.572,,7.78,0.575,0.0,1648.0,57.5,8.0,1249.0,0.0,M612
2026-01-11 20:55:11+00:00,4.82,8.85,518.0,0.0,518.0,508.9,500.1,0.0,0.0,140.0,1.85,13.0,4.66,29.01,1162.0,0.425,,6.79,0.429,1259.0,506751.0,35.1,7.0,1155.0,0.0,M356
2026-01-11 20:55:11+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:55:20+00:00,5.8,10.39,499.9,0.0,491.0,482.0,475.8,0.0,0.0,139.8,1.51,-4.8,5.79,27.34,872.0,0.332,,8.76,0.335,1620.0,400594.0,33.8,9.0,868.0,0.0,M607
2026-01-11 20:55:20+00:00,5.02,13.17,499.9,0.0,500.0,491.0,481.9,0.0,0.0,156.3,4.17,-6.1,4.97,13.35,1247.0,0.572,,7.8,0.574,0.0,1649.0,57.5,8.0,1244.0,0.0,M612
2026-01-11 20:55:21+00:00,4.77,8.86,518.1,0.0,518.0,509.0,500.1,0.0,0.0,140.0,1.84,13.1,4.74,29.45,1161.0,0.426,,6.77,0.429,1259.0,506752.0,35.1,7.0,1153.0,0.0,M356
2026-01-11 20:55:25+00:00,5.58,10.46,545.3,0.0,535.9,536.0,526.4,0.0,0.0,174.7,2.4,3.1,5.61,15.66,1006.0,0.551,,7.87,0.553,80.0,13930.0,50.4,8.0,1004.0,0.0,M471
2026-01-11 20:55:30+00:00,5.8,10.36,500.0,0.0,491.0,482.3,476.0,0.0,0.0,139.9,1.51,-5.0,5.77,27.49,872.0,0.332,,8.74,0.335,1620.0,400595.0,33.8,9.0,869.0,0.0,M607
2026-01-11 20:55:31+00:00,4.72,8.86,518.0,0.0,518.0,509.1,500.1,0.0,0.0,140.0,1.86,13.0,4.69,29.49,1159.0,0.425,,6.77,0.429,1259.0,506753.0,35.1,7.0,1151.0,0.0,M356
2026-01-11 20:55:35+00:00,5.57,10.44,545.4,0.0,535.9,536.1,526.7,0.0,0.0,174.7,2.46,2.5,5.57,15.36,1011.0,0.551,,7.83,0.554,80.0,13931.0,50.4,8.0,1008.0,0.0,M471
2026-01-11 20:55:40+00:00,4.92,13.16,500.0,0.0,499.9,491.0,481.9,0.0,0.0,156.3,4.2,-7.1,5.01,13.3,1244.0,0.572,,7.82,0.574,0.0,1650.0,57.5,8.0,1241.0,0.0,M612
2026-01-11 20:55:40+00:00,5.7,10.36,500.2,0.0,490.9,482.6,476.0,0.0,0.0,140.0,1.51,-5.0,5.77,27.09,871.0,0.332,,8.76,0.335,1620.0,400596.0,33.8,9.0,868.0,0.0,M607
2026-01-11 20:55:40+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:55:45+00:00,5.47,10.46,545.1,0.0,535.9,536.0,527.0,0.0,0.0,174.7,2.41,2.7,5.56,15.07,1004.0,0.551,,7.89,0.553,80.0,13932.0,50.4,8.0,1002.0,0.0,M471
2026-01-11 20:55:50+00:00,5.12,13.15,500.0,0.0,499.9,491.0,481.7,0.0,0.0,156.2,4.11,-5.7,4.91,13.45,1252.0,0.572,,7.8,0.574,0.0,1651.0,57.5,8.0,1249.0,0.0,M612
2026-01-11 20:55:50+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:56:01+00:00,4.75,8.86,518.0,0.0,518.0,509.0,500.1,0.0,0.0,140.0,1.86,13.1,4.66,29.18,1161.0,0.426,,6.77,0.429,1259.0,506756.0,35.1,7.0,1154.0,0.0,M356
2026-01-11 20:56:05+00:00,5.47,10.45,545.0,0.0,536.3,536.2,527.7,0.0,0.0,174.7,2.42,2.9,5.45,15.21,1006.0,0.551,,7.83,0.554,80.0,13934.0,50.4,8.0,1004.0,0.0,M471
2026-01-11 20:56:10+00:00,5.91,10.35,499.9,0.0,490.9,482.4,475.2,0.0,0.0,140.1,1.51,-4.7,5.75,27.54,874.0,0.332,,8.76,0.335,1620.0,400599.0,33.8,9.0,870.0,0.0,M607
2026-01-11 20:56:10+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:56:10+00:00,5.09,13.15,499.9,0.0,500.0,490.9,481.8,0.0,0.0,156.3,4.1,-6.3,5.38,13.64,1253.0,0.572,,7.82,0.574,0.0,1653.0,57.5,8.0,1249.0,0.0,M612
2026-01-11 20:56:11+00:00,4.75,8.84,518.0,0.0,518.0,509.1,500.1,0.0,0.0,140.0,1.84,13.2,4.67,29.14,1162.0,0.425,,6.79,0.429,1259.0,506757.0,35.1,7.0,1154.0,0.0,M356
2026-01-11 20:56:15+00:00,5.44,10.44,545.0,0.0,536.3,536.3,527.9,0.0,0.0,174.6,2.4,3.8,5.45,15.12,1004.0,0.551,,7.85,0.553,80.0,13935.0,50.4,8.0,1002.0,0.0,M471
2026-01-11 20:56:20+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:56:21+00:00,4.79,8.86,517.9,0.0,517.9,509.0,500.0,0.0,0.0,140.0,1.86,13.0,4.68,28.88,1166.0,0.425,,6.76,0.429,1259.0,506759.0,35.1,7.0,1158.0,0.0,M356
2026-01-11 20:56:30+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:56:30+00:00,5.2,13.14,499.9,0.0,500.0,491.0,481.9,0.0,0.0,156.3,4.25,-6.3,5.08,13.84,1253.0,0.572,,7.8,0.574,0.0,1654.0,57.5,8.0,1249.0,0.0,M612
2026-01-11 20:56:40+00:00,5.25,13.16,499.9,0.0,500.0,491.1,482.0,0.0,0.0,156.4,4.21,-5.7,5.19,13.35,1257.0,0.572,,7.82,0.574,0.0,1655.0,57.5,8.0,1253.0,0.0,M612
2026-01-11 20:56:40+00:00,5.87,10.36,499.8,0.0,491.0,481.7,473.5,0.0,0.0,139.8,1.48,-4.8,5.79,27.93,874.0,0.332,,8.76,0.335,1620.0,400602.0,33.8,9.0,870.0,0.0,M607
2026-01-11 20:56:45+00:00,5.48,10.44,544.9,0.0,536.5,536.2,528.3,0.0,0.0,174.7,2.38,2.9,5.38,15.07,1011.0,0.551,,7.81,0.554,80.0,13938.0,50.4,8.0,1008.0,0.0,M471
2026-01-11 20:56:50+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:56:50+00:00,5.86,10.36,499.8,0.0,490.9,481.7,472.7,0.0,0.0,139.7,1.49,-5.0,5.84,27.78,873.0,0.332,,8.7,0.336,1620.0,400603.0,33.8,9.0,870.0,0.0,M607
2026-01-11 20:56:51+00:00,4.74,8.87,518.0,0.0,518.0,509.0,499.9,0.0,0.0,140.0,1.84,12.9,4.72,29.14,1162.0,0.426,,6.79,0.429,1259.0,506762.0,35.1,7.0,1155.0,0.0,M356
2026-01-11 20:56:55+00:00,5.45,10.46,544.7,0.0,536.5,536.1,528.4,0.0,0.0,174.8,2.38,2.9,5.47,15.16,1011.0,0.551,,7.83,0.554,80.0,13939.0,50.4,8.0,1007.0,0.0,M471
2026-01-11 20:57:00+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:57:01+00:00,4.78,8.85,518.1,0.0,518.0,509.1,499.9,0.0,0.0,140.1,1.86,13.1,4.66,28.97,1165.0,0.425,,6.79,0.429,1259.0,506763.0,35.1,7.0,1157.0,0.0,M356
2026-01-11 20:57:05+00:00,5.43,10.44,544.8,0.0,536.5,536.1,528.5,0.0,0.0,174.8,2.38,-2.5,5.44,15.26,1009.0,0.551,,7.87,0.553,80.0,13940.0,50.4,8.0,1005.0,0.0,M471
2026-01-11 20:57:10+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:57:10+00:00,5.18,13.16,500.2,0.0,500.0,491.0,482.1,0.0,0.0,156.6,4.02,-6.5,5.62,13.89,1255.0,0.572,,7.8,0.574,1.0,1657.0,57.5,8.0,1251.0,0.0,M612
2026-01-11 20:57:11+00:00,4.76,8.85,518.1,0.0,518.0,509.0,499.8,0.0,0.0,140.0,1.83,13.0,4.7,29.18,1164.0,0.425,,6.79,0.429,1259.0,506764.0,35.1,7.0,1157.0,0.0,M356
2026-01-11 20:57:20+00:00,5.87,10.36,500.2,0.0,490.9,482.4,470.6,0.0,0.0,139.9,1.49,-4.8,5.82,28.32,874.0,0.332,,8.7,0.336,1620.0,400606.0,33.8,9.0,872.0,0.0,M607
2026-01-11 20:57:20+00:00,5.21,13.15,500.2,0.0,499.9,490.9,481.9,0.0,0.0,156.4,4.07,-6.5,5.18,13.79,1259.0,0.572,,7.8,0.574,1.0,1658.0,57.5,8.0,1254.0,0.0,M612
2026-01-11 20:57:20+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:57:21+00:00,4.78,8.86,518.1,0.0,518.0,509.0,499.8,0.0,0.0,140.1,1.85,13.0,4.68,29.36,1163.0,0.426,,6.79,0.429,1259.0,506765.0,35.1,7.0,1156.0,0.0,M356
2026-01-11 20:57:25+00:00,5.58,10.44,545.0,0.0,536.3,536.1,528.4,0.0,0.0,174.8,2.36,-2.5,5.39,15.21,1002.0,0.551,,7.79,0.554,80.0,13942.0,50.4,8.0,1000.0,0.0,M471
2026-01-11 20:57:30+00:00,5.92,10.37,500.4,0.0,491.0,482.5,470.1,0.0,0.0,140.0,1.49,-4.8,5.84,28.37,875.0,0.332,,8.74,0.335,1620.0,400607.0,33.8,9.0,871.0,0.0,M607
2026-01-11 20:57:40+00:00,5.99,10.36,500.4,0.0,491.0,482.6,469.6,0.0,0.0,140.1,1.48,-4.7,5.89,28.08,875.0,0.332,,8.74,0.335,1620.0,400608.0,33.8,9.0,871.0,0.0,M607
2026-01-11 20:57:45+00:00,5.51,10.44,545.3,0.0,536.1,536.2,528.1,0.0,0.0,174.8,2.41,-3.6,5.37,14.92,1005.0,0.551,,7.83,0.554,80.0,13944.0,50.4,8.0,1002.0,0.0,M471
2026-01-11 20:57:50+00:00,5.17,13.15,500.1,0.0,500.0,490.9,481.8,0.0,0.0,156.3,4.24,-6.9,5.05,13.4,1256.0,0.572,,7.8,0.574,1.0,1660.0,57.5,8.0,1253.0,0.0,M612
2026-01-11 20:57:50+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:58:00+00:00,5.81,10.36,500.1,0.0,491.0,482.3,469.2,0.0,0.0,140.1,1.49,-4.9,5.82,28.42,873.0,0.332,,8.76,0.335,1620.0,400610.0,33.8,9.0,869.0,0.0,M607
2026-01-11 20:58:00+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:58:01+00:00,4.74,8.85,518.0,0.0,518.1,509.0,499.9,0.0,0.0,140.0,1.86,13.2,4.63,29.14,1160.0,0.425,,6.77,0.429,1259.0,506770.0,35.1,7.0,1153.0,0.0,M356
2026-01-11 20:58:10+00:00,5.63,14.06,260.0,0.0,250.0,245.0,240.0,0.0,0.0,50.0,2.26,19.2,5.67,0.0,699.0,0.524,10000.0,7.91,0.526,1840.0,209419.0,29.99,7.99,696.0,0.0,M231
2026-01-11 20:58:10+00:00,5.92,10.37,499.9,0.0,491.0,482.0,469.2,0.0,0.0,139.9,1.5,-4.9,5.78,28.81,875.0,0.332,,8.74,0.335,1620.0,400611.0,33.8,9.0,871.0,0.0,M607
2026-01-11 20:58:20+00:00,5.13,13.16,500.0,0.0,500.1,491.0,482.3,0.0,0.0,156.5,4.13,-5.9,5.09,13.69,1255.0,0.572,,7.71,0.575,1.0,1663.0,57.5,8.0,1250.0,0.0,M612
2026-01-11 20:58:25+00:00,5.58,10.44,544.9,0.0,535.9,536.1,527.3,0.0,0.0,174.8,2.36,2.7,5.5,15.31,1011.0,0.551,,7.83,0.554,80.0,13947.0,50.4,8.0,1008.0,0.0,M471
